sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:20:05 IST Sun Jul 19 2020 | Duration: 15h:40m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 3901720732 | Bytes Rx: 226175323 | IP Addr: 10.149.232.177 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:20:05 IST Sun Jul 19 2020 | Duration: 15h:40m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 3901720732 | Bytes Rx: 226175323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 14888 | Audit Session ID: 0a95072a03a280005f144f8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 14888 | Audit Session ID: 0a95072a03a280005f144f8d | Security Group Tag: none | EasyVPN: 0 ||
Username: varapras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.36 | Public IP: 49.206.36.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:51 IST Mon Jul 20 2020 | Duration: 0h:06m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 8240508 | Bytes Rx: 6384571 | IP Addr: 10.149.232.36 | Public IP: 49.206.36.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:51 IST Mon Jul 20 2020 | Duration: 0h:06m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 8240508 | Bytes Rx: 6384571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15790 | Audit Session ID: 0a95072a03dae0005f152a67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15790 | Audit Session ID: 0a95072a03dae0005f152a67 | Security Group Tag: none | EasyVPN: 0 ||
Username: kchoudha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.38 | Public IP: 106.223.183.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:07 IST Mon Jul 20 2020 | Duration: 0h:06m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 57951650 | Bytes Rx: 3751294 | IP Addr: 10.149.232.38 | Public IP: 106.223.183.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:07 IST Mon Jul 20 2020 | Duration: 0h:06m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 57951650 | Bytes Rx: 3751294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15792 | Audit Session ID: 0a95072a03db00005f152a77 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15792 | Audit Session ID: 0a95072a03db00005f152a77 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.hariharan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.39 | Public IP: 49.37.206.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:17 IST Mon Jul 20 2020 | Duration: 0h:05m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 13411470 | Bytes Rx: 8485043 | IP Addr: 10.149.232.39 | Public IP: 49.37.206.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:17 IST Mon Jul 20 2020 | Duration: 0h:05m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 13411470 | Bytes Rx: 8485043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15793 | Audit Session ID: 0a95072a03db10005f152a81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15793 | Audit Session ID: 0a95072a03db10005f152a81 | Security Group Tag: none | EasyVPN: 0 ||
Username: NaKaveti | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.40 | Public IP: 157.44.79.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:27 IST Mon Jul 20 2020 | Duration: 0h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 4390842 | Bytes Rx: 2178574 | IP Addr: 10.149.232.40 | Public IP: 157.44.79.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:27 IST Mon Jul 20 2020 | Duration: 0h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 4390842 | Bytes Rx: 2178574 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15794 | Audit Session ID: 0a95072a03db20005f152a8b | Security Group Tag: none | EasyVPN: 0 |Session ID: 15794 | Audit Session ID: 0a95072a03db20005f152a8b | Security Group Tag: none | EasyVPN: 0 ||
Username: raja.vr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.41 | Public IP: 157.46.29.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:39 IST Mon Jul 20 2020 | Duration: 0h:05m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 22333285 | Bytes Rx: 5795234 | IP Addr: 10.149.232.41 | Public IP: 157.46.29.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:39 IST Mon Jul 20 2020 | Duration: 0h:05m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 22333285 | Bytes Rx: 5795234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15795 | Audit Session ID: 0a95072a03db30005f152a97 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15795 | Audit Session ID: 0a95072a03db30005f152a97 | Security Group Tag: none | EasyVPN: 0 ||
Username: sam.david | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.42 | Public IP: 27.62.105.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:47 IST Mon Jul 20 2020 | Duration: 0h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 11747729 | Bytes Rx: 5342059 | IP Addr: 10.149.232.42 | Public IP: 27.62.105.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:47 IST Mon Jul 20 2020 | Duration: 0h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 11747729 | Bytes Rx: 5342059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15796 | Audit Session ID: 0a95072a03db40005f152a9f | Security Group Tag: none | EasyVPN: 0 |Session ID: 15796 | Audit Session ID: 0a95072a03db40005f152a9f | Security Group Tag: none | EasyVPN: 0 ||
Username: anubhavk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.43 | Public IP: 47.31.80.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:59 IST Mon Jul 20 2020 | Duration: 0h:05m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 15756193 | Bytes Rx: 2593901 | IP Addr: 10.149.232.43 | Public IP: 47.31.80.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:59 IST Mon Jul 20 2020 | Duration: 0h:05m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 15756193 | Bytes Rx: 2593901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15798 | Audit Session ID: 0a95072a03db60005f152aab | Security Group Tag: none | EasyVPN: 0 |Session ID: 15798 | Audit Session ID: 0a95072a03db60005f152aab | Security Group Tag: none | EasyVPN: 0 ||
Username: shumd | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.44 | Public IP: 27.6.15.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:07 IST Mon Jul 20 2020 | Duration: 0h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 9803192 | Bytes Rx: 2051025 | IP Addr: 10.149.232.44 | Public IP: 27.6.15.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:07 IST Mon Jul 20 2020 | Duration: 0h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 9803192 | Bytes Rx: 2051025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15799 | Audit Session ID: 0a95072a03db70005f152ab3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15799 | Audit Session ID: 0a95072a03db70005f152ab3 | Security Group Tag: none | EasyVPN: 0 ||
Username: FAlbert | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.45 | Public IP: 106.208.82.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:11 IST Mon Jul 20 2020 | Duration: 0h:04m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 21894628 | Bytes Rx: 3661007 | IP Addr: 10.149.232.45 | Public IP: 106.208.82.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:11 IST Mon Jul 20 2020 | Duration: 0h:04m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 21894628 | Bytes Rx: 3661007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15800 | Audit Session ID: 0a95072a03db80005f152ab7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15800 | Audit Session ID: 0a95072a03db80005f152ab7 | Security Group Tag: none | EasyVPN: 0 ||
Username: agojar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.213 | Public IP: 122.182.199.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:12 IST Mon Jul 20 2020 | Duration: 0h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 13919800 | Bytes Rx: 3781297 | IP Addr: 10.149.232.213 | Public IP: 122.182.199.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:12 IST Mon Jul 20 2020 | Duration: 0h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 13919800 | Bytes Rx: 3781297 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15801 | Audit Session ID: 0a95072a03db90005f152ab8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15801 | Audit Session ID: 0a95072a03db90005f152ab8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGujar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.47 | Public IP: 157.33.178.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:17 IST Mon Jul 20 2020 | Duration: 0h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 3802235 | Bytes Rx: 819263 | IP Addr: 10.149.232.47 | Public IP: 157.33.178.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:17 IST Mon Jul 20 2020 | Duration: 0h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 3802235 | Bytes Rx: 819263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15802 | Audit Session ID: 0a95072a03dba0005f152abd | Security Group Tag: none | EasyVPN: 0 |Session ID: 15802 | Audit Session ID: 0a95072a03dba0005f152abd | Security Group Tag: none | EasyVPN: 0 ||
Username: syalaman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.46 | Public IP: 183.83.240.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:21 IST Mon Jul 20 2020 | Duration: 0h:04m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 3294234 | Bytes Rx: 3145775 | IP Addr: 10.149.232.46 | Public IP: 183.83.240.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:21 IST Mon Jul 20 2020 | Duration: 0h:04m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 3294234 | Bytes Rx: 3145775 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15803 | Audit Session ID: 0a95072a03dbb0005f152ac1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15803 | Audit Session ID: 0a95072a03dbb0005f152ac1 | Security Group Tag: none | EasyVPN: 0 ||
Username: DwiSingh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.33 | Public IP: 42.111.7.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:28 IST Mon Jul 20 2020 | Duration: 0h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 3853981 | Bytes Rx: 819399 | IP Addr: 10.149.232.33 | Public IP: 42.111.7.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:28 IST Mon Jul 20 2020 | Duration: 0h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 3853981 | Bytes Rx: 819399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15804 | Audit Session ID: 0a95072a03dbc0005f152ac8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15804 | Audit Session ID: 0a95072a03dbc0005f152ac8 | Security Group Tag: none | EasyVPN: 0 ||
Username: smudigon | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.77 | Public IP: 157.49.167.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:43 IST Mon Jul 20 2020 | Duration: 0h:04m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 31847646 | Bytes Rx: 3269158 | IP Addr: 10.149.233.77 | Public IP: 157.49.167.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:43 IST Mon Jul 20 2020 | Duration: 0h:04m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 31847646 | Bytes Rx: 3269158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15805 | Audit Session ID: 0a95072a03dbd0005f152ad7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15805 | Audit Session ID: 0a95072a03dbd0005f152ad7 | Security Group Tag: none | EasyVPN: 0 ||
Username: IViswana | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.49 | Public IP: 27.5.109.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:59 IST Mon Jul 20 2020 | Duration: 0h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3837472 | Bytes Rx: 7808082 | IP Addr: 10.149.232.49 | Public IP: 27.5.109.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:59 IST Mon Jul 20 2020 | Duration: 0h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3837472 | Bytes Rx: 7808082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15807 | Audit Session ID: 0a95072a03dbf0005f152ae7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15807 | Audit Session ID: 0a95072a03dbf0005f152ae7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Bpalet | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.50 | Public IP: 157.50.18.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:10 IST Mon Jul 20 2020 | Duration: 0h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2655243 | Bytes Rx: 1549677 | IP Addr: 10.149.232.50 | Public IP: 157.50.18.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:10 IST Mon Jul 20 2020 | Duration: 0h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2655243 | Bytes Rx: 1549677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15809 | Audit Session ID: 0a95072a03dc10005f152af2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15809 | Audit Session ID: 0a95072a03dc10005f152af2 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpraveen | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.58 | Public IP: 223.181.243.159 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:56:11 IST Mon Jul 20 2020 | Duration: 0h:03m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 43214 | Bytes Rx: 0 | IP Addr: 10.149.232.58 | Public IP: 223.181.243.159 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:56:11 IST Mon Jul 20 2020 | Duration: 0h:03m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 43214 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15810 | Audit Session ID: 0a95072a03dc20005f152af3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15810 | Audit Session ID: 0a95072a03dc20005f152af3 | Security Group Tag: none | EasyVPN: 0 ||
Username: nvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.51 | Public IP: 106.211.236.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:14 IST Mon Jul 20 2020 | Duration: 0h:03m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 18020176 | Bytes Rx: 4948650 | IP Addr: 10.149.232.51 | Public IP: 106.211.236.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:14 IST Mon Jul 20 2020 | Duration: 0h:03m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 18020176 | Bytes Rx: 4948650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15811 | Audit Session ID: 0a95072a03dc30005f152af6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15811 | Audit Session ID: 0a95072a03dc30005f152af6 | Security Group Tag: none | EasyVPN: 0 ||
Username: PoonBhos | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.53 | Public IP: 49.35.34.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:17 IST Mon Jul 20 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 10016442 | Bytes Rx: 999634 | IP Addr: 10.149.232.53 | Public IP: 49.35.34.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:17 IST Mon Jul 20 2020 | Duration: 0h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 10016442 | Bytes Rx: 999634 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15812 | Audit Session ID: 0a95072a03dc40005f152af9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15812 | Audit Session ID: 0a95072a03dc40005f152af9 | Security Group Tag: none | EasyVPN: 0 ||
Username: unayak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.55 | Public IP: 223.186.144.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:18 IST Mon Jul 20 2020 | Duration: 0h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2499908 | Bytes Rx: 1383797 | IP Addr: 10.149.232.55 | Public IP: 223.186.144.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:18 IST Mon Jul 20 2020 | Duration: 0h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2499908 | Bytes Rx: 1383797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15813 | Audit Session ID: 0a95072a03dc50005f152afa | Security Group Tag: none | EasyVPN: 0 |Session ID: 15813 | Audit Session ID: 0a95072a03dc50005f152afa | Security Group Tag: none | EasyVPN: 0 ||
